valuation_date,investor_id,fund_id,currency_code,holding_units,nav_price,market_value
2026-02-12,20,3,USD,611.134041,144.9997,88614.25
2026-02-12,21,1,USD,468.296281,155.7324,72928.9
2026-02-12,21,2,USD,248.309516,10.8641,2697.66
2026-02-12,21,3,USD,686.277573,152.1071,104387.69
2026-02-12,22,1,USD,10.63359,232.8706,2476.25
2026-02-12,22,2,USD,615.35481,130.9163,80559.97
2026-02-12,22,3,USD,864.694999,72.1203,62362.06
2026-02-12,23,1,USD,1022.970094,81.1273,82990.8
2026-02-12,23,2,USD,322.217583,38.5848,12432.7
2026-02-12,23,3,USD,268.71534,138.0558,37097.71
2026-02-12,24,1,USD,350.211954,163.5077,57262.35
2026-02-12,24,2,USD,1130.455201,76.6616,86662.5
2026-02-12,24,3,USD,159.565672,219.6119,35042.52
2026-02-12,25,1,USD,61.823967,245.2057,15159.59
2026-02-12,25,2,USD,1187.443523,60.3934,71713.75
2026-02-12,25,3,USD,139.421806,165.6749,23098.69
2026-02-12,26,1,USD,759.219455,243.3325,184742.77
2026-02-12,26,2,USD,389.474247,237.1427,92360.97
2026-02-12,26,3,USD,1060.783665,73.3692,77828.85
2026-02-12,27,1,USD,160.33392,225.6006,36171.43
2026-02-12,27,2,USD,353.874406,246.4627,87216.84
2026-02-12,27,3,USD,751.146366,12.498,9387.83
2026-02-12,28,1,USD,426.579784,185.3144,79051.38
2026-02-12,28,2,USD,335.627766,71.4369,23976.21
2026-02-12,28,3,USD,18.766187,167.7562,3148.14
2026-02-12,29,1,USD,1041.578327,235.3641,245150.15
2026-02-12,29,2,USD,699.913458,183.4245,128381.28
2026-02-12,29,3,USD,825.738469,236.9575,195664.92
2026-02-12,30,1,USD,308.814203,160.2951,49501.4
2026-02-12,30,2,USD,725.210028,59.4782,43134.19
2026-02-12,30,3,USD,530.621867,87.8231,46600.86
2026-02-12,31,1,USD,244.702359,161.1522,39434.32
2026-02-12,31,2,USD,1029.865602,104.9112,108044.44
2026-02-12,31,3,USD,535.267087,185.1549,99107.32
2026-02-12,32,1,USD,520.684275,45.6002,23743.31
2026-02-12,32,2,USD,574.808265,129.0307,74167.91
2026-02-12,32,3,USD,551.268135,205.7435,113419.84
2026-02-12,33,1,USD,211.332663,146.7179,31006.28
2026-02-12,33,2,USD,1132.026071,53.2976,60334.27
2026-02-12,33,3,USD,338.453096,84.4385,28578.47
2026-02-12,34,1,USD,1062.303652,206.1998,219046.8
2026-02-12,34,2,USD,824.84019,55.0835,45435.08
2026-02-12,34,3,USD,172.226832,112.3348,19347.07
2026-02-12,35,1,USD,546.028992,164.8285,90001.14
2026-02-12,35,2,USD,483.005155,183.8337,88792.62
2026-02-12,35,3,USD,164.749554,190.1066,31319.98
2026-02-12,36,1,USD,14.146235,33.9352,480.06
2026-02-12,36,2,USD,460.788658,36.4085,16776.62
2026-02-12,36,3,USD,16.262473,209.3241,3404.13
2026-02-12,37,1,USD,1121.613282,41.723,46797.07
2026-02-12,37,2,USD,924.141151,74.2376,68606.02
2026-02-12,37,3,USD,1126.31807,153.9129,173354.88
2026-02-12,38,1,USD,950.880521,12.2551,11653.14
2026-02-12,38,2,USD,949.992836,140.1688,133159.36
2026-02-12,38,3,USD,981.906432,214.6529,210769.06
2026-02-12,39,1,USD,101.958232,43.4152,4426.54
2026-02-12,39,2,USD,911.606102,224.1737,204358.11
2026-02-12,39,3,USD,978.557907,83.7724,81976.14
2026-02-12,40,1,USD,574.69006,68.5141,39374.37
2026-02-12,40,2,USD,652.231726,74.1896,48388.81
2026-02-12,40,3,USD,652.335487,15.0899,9843.68
2026-02-12,41,1,USD,53.431017,140.7141,7518.5
2026-02-12,41,2,USD,123.079307,222.7496,27415.87
2026-02-12,41,3,USD,498.341606,10.2905,5128.18
2026-02-12,42,1,USD,269.175294,64.402,17335.43
2026-02-12,42,2,USD,462.459667,94.7944,43838.59
2026-02-12,42,3,USD,344.215449,231.2058,79584.61
2026-02-12,43,1,USD,821.300969,174.8239,143583.04
2026-02-12,43,2,USD,857.821439,226.3875,194200.05
2026-02-12,43,3,USD,590.18469,247.7843,146238.5
2026-02-12,44,1,USD,269.426949,239.552,64541.76
2026-02-12,44,2,USD,338.177127,28.3096,9573.66
2026-02-12,44,3,USD,400.469748,96.5184,38652.7
2026-02-12,45,1,USD,1109.642672,30.353,33680.98
2026-02-12,45,2,USD,52.016201,46.2647,2406.51
2026-02-12,45,3,USD,514.354085,90.3626,46478.37
2026-02-12,46,1,USD,217.638585,112.0587,24388.3
2026-02-12,46,2,USD,1071.741062,174.9186,187467.45
2026-02-12,46,3,USD,749.709926,78.8813,59138.09
2026-02-12,47,1,USD,1050.482602,75.0624,78851.75
2026-02-12,47,2,USD,599.100938,98.587,59063.56
2026-02-12,47,3,USD,318.481169,227.6763,72510.61
2026-02-12,48,1,USD,958.420248,199.3255,191037.6
2026-02-12,48,2,USD,1034.05677,244.7319,253066.68
2026-02-12,48,3,USD,933.340847,45.1814,42169.65
2026-02-12,49,1,USD,177.336219,117.2069,20785.03
2026-02-12,49,2,USD,956.220887,244.3214,233625.23
2026-02-12,49,3,USD,977.579713,37.1594,36326.28
2026-02-12,50,1,USD,512.943792,184.4099,94591.91
2026-02-12,50,2,USD,173.601384,87.5328,15195.82
2026-02-12,50,3,USD,153.042896,194.2085,29722.23
2026-02-19,1,1,USD,423.130509,128.6096,54418.65
2026-02-19,1,2,USD,577.54626,243.4837,140623.1
2026-02-19,1,3,USD,722.091739,162.785,117545.7
2026-02-19,2,1,USD,165.865533,236.5673,39238.36
2026-02-19,2,2,USD,1105.925884,101.9645,112765.18
2026-02-19,2,3,USD,659.207113,139.2993,91827.09
2026-02-19,3,1,USD,591.121687,138.691,81983.26
2026-02-19,3,2,USD,276.137418,30.0683,8302.98
2026-02-19,3,3,USD,857.905263,136.467,117075.76
2026-02-19,4,1,USD,931.911069,204.7101,190771.61
2026-02-19,4,2,USD,263.200787,30.9401,8143.46
2026-02-19,4,3,USD,434.051317,58.7871,25516.62
2026-02-19,5,1,USD,1020.714131,96.9756,98984.37
2026-02-19,5,2,USD,568.71162,42.0622,23921.26
2026-02-19,5,3,USD,132.187576,228.7269,30234.85
2026-02-19,6,1,USD,433.030243,213.839,92598.75
2026-02-19,6,2,USD,934.376253,43.4438,40592.86
2026-02-19,6,3,USD,552.466063,210.4606,116272.34
2026-02-19,7,1,USD,661.800465,233.522,154544.97
2026-02-19,7,2,USD,505.292364,60.577,30609.1
2026-02-19,7,3,USD,269.504634,189.2789,51011.54
2026-02-19,8,1,USD,140.682971,176.9874,24899.11
2026-02-19,8,2,USD,171.691895,185.9396,31924.32
2026-02-19,8,3,USD,835.347041,111.9301,93500.48
2026-02-19,9,1,USD,64.900014,35.4424,2300.21
2026-02-19,9,2,USD,697.928489,124.4384,86849.1
2026-02-19,9,3,USD,712.710776,47.9616,34182.75
2026-02-19,10,1,USD,176.264006,43.9066,7739.15
2026-02-19,10,2,USD,294.054965,12.9946,3821.13
2026-02-19,10,3,USD,997.281591,109.9588,109659.89
2026-02-19,11,1,USD,918.501245,122.7435,112740.06
2026-02-19,11,2,USD,168.134878,136.588,22965.21
2026-02-19,11,3,USD,1138.518917,122.8443,139860.56
2026-02-19,12,1,USD,867.068905,116.5537,101060.09
2026-02-19,12,2,USD,773.816583,13.1703,10191.4
2026-02-19,12,3,USD,133.52,24.4002,3257.91
2026-02-19,13,1,USD,770.945138,155.0017,119497.81
2026-02-19,13,2,USD,208.296244,48.4837,10098.97
2026-02-19,13,3,USD,475.668828,111.669,53117.46
2026-02-19,14,1,USD,1137.890356,119.0312,135444.45
2026-02-19,14,2,USD,853.688119,71.933,61408.35
2026-02-19,14,3,USD,686.47816,83.4482,57285.37
2026-02-19,15,1,USD,272.777826,233.5481,63706.74
2026-02-19,15,2,USD,326.19313,32.0648,10459.32
2026-02-19,15,3,USD,453.072336,238.2575,107947.88
2026-02-19,16,1,USD,891.761686,106.0966,94612.88
2026-02-19,16,2,USD,67.196186,104.1498,6998.47
2026-02-19,16,3,USD,987.005959,244.237,241063.37
2026-02-19,17,1,USD,726.100086,28.5302,20715.78
2026-02-19,17,2,USD,830.911915,124.5799,103514.92
2026-02-19,17,3,USD,783.239943,107.224,83982.12
2026-02-19,18,1,USD,456.564073,23.1212,10556.31
2026-02-19,18,2,USD,445.773765,111.8133,49843.44
2026-02-19,18,3,USD,323.903472,35.056,11354.76
2026-02-19,19,1,USD,435.241955,196.9113,85704.06
2026-02-19,19,2,USD,402.565992,67.4872,27168.05
2026-02-19,19,3,USD,195.312484,35.5515,6943.65
2026-02-19,20,1,USD,254.291936,12.6345,3212.85
2026-02-19,20,2,USD,1091.624418,55.0585,60103.2
2026-02-19,20,3,USD,242.071104,233.0085,56404.62
2026-02-19,21,1,USD,288.402184,30.4094,8770.14
2026-02-19,21,2,USD,684.14733,20.7699,14209.67
2026-02-19,21,3,USD,1183.792768,126.1137,149292.49
2026-02-19,22,1,USD,57.658681,32.3706,1866.45
2026-02-19,22,2,USD,370.325831,245.33,90852.04
2026-02-19,22,3,USD,902.015316,240.0974,216571.53
2026-02-19,23,1,USD,600.2593,85.4734,51306.2
2026-02-19,23,2,USD,468.769569,95.401,44721.09
2026-02-19,23,3,USD,155.420268,171.9247,26720.58
2026-02-19,24,1,USD,397.581825,225.1627,89520.6
2026-02-19,24,2,USD,604.294083,130.5225,78873.97
2026-02-19,24,3,USD,930.072223,15.6845,14587.72
2026-02-19,25,1,USD,955.283156,124.4687,118902.85
2026-02-19,25,2,USD,1042.574822,18.978,19785.98
2026-02-19,25,3,USD,193.467603,173.7698,33618.83
2026-02-19,26,1,USD,94.503431,160.2287,15142.16
2026-02-19,26,2,USD,1143.381954,65.5768,74979.33
2026-02-19,26,3,USD,258.776636,173.5503,44910.76
2026-02-19,27,1,USD,169.035153,182.4531,30840.99
2026-02-19,27,2,USD,1192.099955,130.3888,155436.48
2026-02-19,27,3,USD,1190.734646,156.0973,185870.46
2026-02-19,28,1,USD,627.944505,194.4727,122118.06
2026-02-19,28,2,USD,536.976249,41.4874,22277.75
2026-02-19,28,3,USD,349.009907,159.633,55713.5
2026-02-19,29,1,USD,1128.169365,19.6031,22115.62
2026-02-19,29,2,USD,855.314977,173.8896,148730.38
2026-02-19,29,3,USD,286.932753,249.2823,71527.26
2026-02-19,30,1,USD,728.252453,239.9238,174725.1
2026-02-19,30,2,USD,680.281034,248.6571,169156.71
2026-02-19,30,3,USD,116.887252,13.586,1588.03
2026-02-19,31,1,USD,919.580777,84.2902,77511.65
2026-02-19,31,2,USD,1041.040411,201.3719,209636.29
2026-02-19,31,3,USD,1074.161813,129.7389,139360.57
2026-02-19,32,1,USD,545.769429,50.7322,27688.08
2026-02-19,32,2,USD,354.729815,26.3588,9350.25
2026-02-19,32,3,USD,691.813949,94.8084,65589.77
2026-02-19,33,1,USD,85.360704,180.5572,15412.49
2026-02-19,33,2,USD,552.889379,246.6744,136383.66
2026-02-19,33,3,USD,1174.180513,193.1551,226798.95
2026-02-19,34,1,USD,530.454466,231.7986,122958.6
2026-02-19,34,2,USD,1127.795364,243.2034,274283.67
2026-02-19,34,3,USD,585.910794,97.2333,56970.04
2026-02-19,35,1,USD,343.950081,108.168,37204.39
2026-02-19,35,2,USD,743.620204,173.3403,128899.35
2026-02-19,35,3,USD,528.993213,132.995,70353.45
2026-02-19,36,1,USD,749.558293,85.2749,63918.51
2026-02-19,36,2,USD,100.188658,109.1666,10937.26
2026-02-19,36,3,USD,540.110728,220.5781,119136.6
2026-02-19,37,1,USD,1189.497781,20.2421,24077.93
2026-02-19,37,2,USD,1172.917965,23.6941,27791.24
2026-02-19,37,3,USD,948.708766,177.9389,168812.19
2026-02-19,38,1,USD,672.960484,47.0949,31693.01
2026-02-19,38,2,USD,126.357609,100.1972,12660.68
2026-02-19,38,3,USD,684.160472,214.919,147039.08
2026-02-19,39,1,USD,267.661548,219.7981,58831.5
2026-02-19,39,2,USD,802.980674,93.7451,75275.5
2026-02-19,39,3,USD,562.186438,138.4278,77822.23
2026-02-19,40,1,USD,981.947694,36.1886,35535.31
2026-02-19,40,2,USD,216.328031,36.0036,7788.59
2026-02-19,40,3,USD,1151.457774,105.2668,121210.28
2026-02-19,41,1,USD,519.737275,106.3649,55281.8
2026-02-19,41,2,USD,77.365836,92.1817,7131.71
2026-02-19,41,3,USD,725.243305,61.0324,44263.34
2026-02-19,42,1,USD,889.541714,37.4383,33302.93
2026-02-19,42,2,USD,545.494375,140.8195,76816.25
2026-02-19,42,3,USD,1138.240416,44.9233,51133.52
2026-02-19,43,1,USD,256.164169,146.3696,37494.65
2026-02-19,43,2,USD,1185.372891,195.8093,232107.04
2026-02-19,43,3,USD,74.88031,204.0481,15279.18
2026-02-19,44,1,USD,947.470955,244.8546,231992.62
2026-02-19,44,2,USD,256.104997,60.7583,15560.5
2026-02-19,44,3,USD,27.531284,192.0679,5287.88
2026-02-19,45,1,USD,507.504418,70.4971,35777.59
2026-02-19,45,2,USD,211.326743,44.0171,9301.99
2026-02-19,45,3,USD,328.686381,29.6102,9732.47
2026-02-19,46,1,USD,1048.531068,118.341,124084.22
2026-02-19,46,2,USD,503.666233,61.3852,30917.65
2026-02-19,46,3,USD,1071.688067,54.1788,58062.77
2026-02-19,47,1,USD,64.490739,224.7896,14496.85
2026-02-19,47,2,USD,514.241153,241.2078,124038.98
2026-02-19,47,3,USD,356.285979,57.6653,20545.34
2026-02-19,48,1,USD,1130.329973,125.5901,141958.25
2026-02-19,48,2,USD,642.607549,198.1258,127317.13
2026-02-19,48,3,USD,1158.707801,114.8282,133052.33
2026-02-19,49,1,USD,1095.117381,146.876,160846.46
2026-02-19,49,2,USD,987.618837,144.618,142827.46
2026-02-19,49,3,USD,1072.535148,57.6544,61836.37
2026-02-19,50,1,USD,867.268419,148.8374,129081.98
2026-02-19,50,2,USD,173.540687,169.3751,29393.47
2026-02-19,50,3,USD,988.204586,186.2456,184048.76
2026-02-26,1,1,USD,990.281919,185.9504,184143.32
2026-02-26,1,2,USD,17.024134,225.1603,3833.16
2026-02-26,1,3,USD,1120.583279,129.867,145526.79
2026-02-26,2,1,USD,379.689405,200.084,75969.77
2026-02-26,2,2,USD,808.734373,73.0726,59096.32
2026-02-26,2,3,USD,866.743246,247.1773,214239.26
2026-02-26,3,1,USD,1131.988494,215.7441,244219.84
2026-02-26,3,2,USD,761.151664,163.3399,124326.44
2026-02-26,3,3,USD,694.05242,18.7566,13018.06
2026-02-26,4,1,USD,894.84905,55.0377,49250.43
2026-02-26,4,2,USD,835.735305,195.8523,163680.68
2026-02-26,4,3,USD,721.132031,61.8729,44618.53
2026-02-26,5,1,USD,251.715695,55.8782,14065.42
2026-02-26,5,2,USD,815.553891,239.2251,195100.96
2026-02-26,5,3,USD,444.307698,97.3107,43235.89
2026-02-26,6,1,USD,362.333365,83.6717,30317.05
2026-02-26,6,2,USD,982.861822,39.9389,39254.42
2026-02-26,6,3,USD,598.956796,249.7716,149602.4
2026-02-26,7,1,USD,496.864472,94.415,46911.46
2026-02-26,7,2,USD,993.823032,112.2038,111510.72
2026-02-26,7,3,USD,1168.884192,90.5984,105899.04
2026-02-26,8,1,USD,1111.618631,120.1177,133525.07
2026-02-26,8,2,USD,447.745784,142.6609,63875.82
2026-02-26,8,3,USD,195.188566,114.6103,22370.62
2026-02-26,9,1,USD,342.033522,168.3053,57566.05
2026-02-26,9,2,USD,816.338203,162.1857,132398.38
2026-02-26,9,3,USD,842.511147,235.0964,198071.34
2026-02-26,10,1,USD,1087.059321,33.814,36757.82
2026-02-26,10,2,USD,105.144219,210.9363,22178.73
2026-02-26,10,3,USD,107.565528,13.9424,1499.72
2026-02-26,11,1,USD,1118.996102,34.8821,39032.93
2026-02-26,11,2,USD,899.932415,159.7182,143735.59
2026-02-26,11,3,USD,653.680489,162.046,105926.31
2026-02-26,12,1,USD,604.033824,203.409,122865.92
2026-02-26,12,2,USD,801.252162,214.4093,171795.92
2026-02-26,12,3,USD,254.245352,196.4513,49946.83
2026-02-26,13,1,USD,661.905495,37.4803,24808.42
2026-02-26,13,2,USD,1027.611159,238.1324,244707.51
2026-02-26,13,3,USD,420.73642,200.5003,84357.78
2026-02-26,14,1,USD,556.736553,227.9185,126890.56
2026-02-26,14,2,USD,773.831299,198.3124,153460.34
2026-02-26,14,3,USD,474.970266,235.508,111859.3
2026-02-26,15,1,USD,938.635265,131.8146,123725.83
2026-02-26,15,2,USD,321.130969,168.0836,53976.85
2026-02-26,15,3,USD,368.876024,226.6415,83602.62
2026-02-26,16,1,USD,1091.205252,171.5922,187242.31
2026-02-26,16,2,USD,4.989069,228.1742,1138.38
2026-02-26,16,3,USD,39.209533,16.2992,639.08
2026-02-26,17,1,USD,948.612154,211.7847,200901.54
2026-02-26,17,2,USD,622.755895,187.8989,117015.15
2026-02-26,17,3,USD,380.965155,50.8986,19390.59
2026-02-26,18,1,USD,686.624935,113.2047,77729.17
2026-02-26,18,2,USD,666.887498,103.927,69307.62
2026-02-26,18,3,USD,739.5215,104.3963,77203.31
2026-02-26,19,1,USD,61.897193,233.6657,14463.25
2026-02-26,19,2,USD,514.922933,235.454,121240.66
2026-02-26,19,3,USD,468.494037,184.747,86552.87
2026-02-26,20,1,USD,483.742823,86.35,41771.19
2026-02-26,20,2,USD,190.132386,65.4327,12440.88
2026-02-26,20,3,USD,852.029834,40.3193,34353.25
2026-02-26,21,1,USD,142.047274,148.4641,21088.92
2026-02-26,21,2,USD,470.414613,192.9212,90752.95
2026-02-26,21,3,USD,1099.998435,210.9611,232056.88
2026-02-26,22,1,USD,190.863803,87.3771,16677.13
2026-02-26,22,2,USD,111.90531,16.1537,1807.68
2026-02-26,22,3,USD,13.845747,194.8077,2697.26
2026-02-26,23,1,USD,183.658335,158.3439,29081.18
2026-02-26,23,2,USD,652.406984,243.376,158780.2
2026-02-26,23,3,USD,686.152602,16.0696,11026.2
2026-02-26,24,1,USD,881.002997,246.0194,216743.83
2026-02-26,24,2,USD,761.355781,196.6215,149698.92
2026-02-26,24,3,USD,223.866206,166.6055,37297.34
2026-02-26,25,1,USD,266.106268,56.5189,15040.03
2026-02-26,25,2,USD,1008.548152,184.315,185890.55
2026-02-26,25,3,USD,968.516875,100.7457,97573.91
2026-02-26,26,1,USD,312.575668,22.4197,7007.85
2026-02-26,26,2,USD,99.556043,44.5047,4430.71
2026-02-26,26,3,USD,27.768987,246.3515,6840.93
2026-02-26,27,1,USD,1040.326856,36.6236,38100.51
2026-02-26,27,2,USD,1112.638831,39.4442,43887.15
2026-02-26,27,3,USD,170.202463,72.8787,12404.13
2026-02-26,28,1,USD,216.753236,28.5715,6192.97
2026-02-26,28,2,USD,1013.548336,229.0526,232155.88
2026-02-26,28,3,USD,249.566946,34.1612,8525.51
2026-02-26,29,1,USD,954.529748,109.2988,104328.96
2026-02-26,29,2,USD,583.820754,160.1639,93507.01
2026-02-26,29,3,USD,252.355167,110.7777,27955.32
2026-02-26,30,1,USD,1067.656225,162.0524,173016.25
2026-02-26,30,2,USD,541.054235,48.6649,26330.35
2026-02-26,30,3,USD,358.505979,226.8732,81335.4
2026-02-26,31,1,USD,791.599672,161.4912,127836.38
2026-02-26,31,2,USD,1025.770712,38.1297,39112.33
2026-02-26,31,3,USD,411.372542,93.2281,38351.48
2026-02-26,32,1,USD,1193.899259,153.9983,183858.46
2026-02-26,32,2,USD,6.017466,135.2197,813.68
2026-02-26,32,3,USD,305.401226,39.1825,11966.38
2026-02-26,33,1,USD,727.332929,138.629,100829.44
2026-02-26,33,2,USD,621.593906,192.6306,119738.01
2026-02-26,33,3,USD,259.567835,97.5738,25327.02
2026-02-26,34,1,USD,1078.286846,17.0794,18416.49
2026-02-26,34,2,USD,166.278024,30.0263,4992.71
2026-02-26,34,3,USD,829.922068,40.3793,33511.67
2026-02-26,35,1,USD,328.399779,57.817,18987.09
2026-02-26,35,2,USD,110.363811,179.9401,19858.88
2026-02-26,35,3,USD,782.309436,122.0905,95512.55
2026-02-26,36,1,USD,970.814078,114.6549,111308.59
2026-02-26,36,2,USD,1135.61481,231.3635,262739.82
2026-02-26,36,3,USD,300.111778,57.4903,17253.52
2026-02-26,37,1,USD,1015.242933,182.1751,184951.98
2026-02-26,37,2,USD,1154.245559,34.6947,40046.2
2026-02-26,37,3,USD,951.783879,151.0189,143737.35
2026-02-26,38,1,USD,198.783739,59.3996,11807.67
2026-02-26,38,2,USD,866.472418,114.0332,98806.62
2026-02-26,38,3,USD,535.389281,153.1191,81978.32
2026-02-26,39,1,USD,326.008709,86.4997,28199.66
2026-02-26,39,2,USD,129.070934,101.931,13156.33
2026-02-26,39,3,USD,239.664929,94.6997,22696.2
2026-02-26,40,1,USD,1077.473613,206.642,222651.3
2026-02-26,40,2,USD,539.284061,223.4679,120512.68
2026-02-26,40,3,USD,1149.716927,70.7353,81325.57
2026-02-26,41,1,USD,491.769918,154.9317,76190.75
2026-02-26,41,2,USD,1052.70251,238.0907,250638.68
2026-02-26,41,3,USD,636.597824,105.5936,67220.66
2026-02-26,42,1,USD,137.579943,204.1697,28089.66
2026-02-26,42,2,USD,515.264161,54.6196,28143.52
2026-02-26,42,3,USD,294.381774,61.6442,18146.93
2026-02-26,43,1,USD,445.992354,44.8095,19984.69
2026-02-26,43,2,USD,377.343474,12.3119,4645.82
2026-02-26,43,3,USD,825.950897,182.0326,150349.99
2026-02-26,44,1,USD,256.526912,146.1926,37502.34
2026-02-26,44,2,USD,385.873487,65.8357,25404.25
2026-02-26,44,3,USD,79.482171,78.0674,6204.97
2026-02-26,45,1,USD,254.610197,62.1912,15834.51
2026-02-26,45,2,USD,673.150441,181.9037,122448.56
2026-02-26,45,3,USD,1135.525273,203.7824,231400.07
2026-02-26,46,1,USD,805.61396,147.7476,119027.53
2026-02-26,46,2,USD,775.524137,173.7117,134717.62
2026-02-26,46,3,USD,522.24668,205.2147,107172.7
2026-02-26,47,1,USD,237.780495,21.9183,5211.74
2026-02-26,47,2,USD,592.721115,21.23,12583.47
2026-02-26,47,3,USD,329.298542,38.6222,12718.23
2026-02-26,48,1,USD,543.342127,154.3434,83861.27
2026-02-26,48,2,USD,709.405315,66.7413,47346.63
2026-02-26,48,3,USD,25.522437,14.2807,364.48
2026-02-26,49,1,USD,939.966764,148.1821,139286.25
2026-02-26,49,2,USD,5.576419,120.8252,673.77
2026-02-26,49,3,USD,157.269661,242.0449,38066.32
2026-02-26,50,1,USD,44.409834,138.0321,6129.98
2026-02-26,50,2,USD,633.01642,90.9736,57587.78
2026-02-26,50,3,USD,19.52675,122.7744,2397.39
2026-03-05,1,1,USD,995.820261,109.6189,109160.72
2026-03-05,1,2,USD,361.197927,86.1255,31108.35
2026-03-05,1,3,USD,414.989362,29.1441,12094.49
2026-03-05,2,1,USD,929.536122,128.5165,119460.73
2026-03-05,2,2,USD,56.487325,81.6265,4610.86
2026-03-05,2,3,USD,1180.760206,128.4008,151610.56
2026-03-05,3,1,USD,769.316563,228.5132,175798.99
2026-03-05,3,2,USD,1011.690772,235.0489,237796.8
2026-03-05,3,3,USD,123.292333,63.7634,7861.54
2026-03-05,4,1,USD,990.547836,43.2963,42887.06
2026-03-05,4,2,USD,1192.248446,216.7333,258399.94
2026-03-05,4,3,USD,869.104032,64.3219,55902.42
2026-03-05,5,1,USD,105.620064,183.7859,19411.48
2026-03-05,5,2,USD,974.73839,205.8754,200674.66
2026-03-05,5,3,USD,645.070043,11.1859,7215.69
2026-03-05,6,1,USD,825.8895,22.5978,18663.29
2026-03-05,6,2,USD,1059.983216,20.3383,21558.26
2026-03-05,6,3,USD,57.604068,83.0296,4782.84
2026-03-05,7,1,USD,316.472557,175.1012,55414.72
2026-03-05,7,2,USD,949.953396,101.0936,96034.21
2026-03-05,7,3,USD,838.397796,231.966,194479.78
2026-03-05,8,1,USD,700.143845,38.7763,27148.99
2026-03-05,8,2,USD,383.199217,45.5204,17443.38
2026-03-05,8,3,USD,700.956361,214.0369,150030.53
2026-03-05,9,1,USD,1074.572489,162.8569,175001.54
2026-03-05,9,2,USD,801.882301,135.2233,108433.17
2026-03-05,9,3,USD,288.628136,124.7024,35992.62
2026-03-05,10,1,USD,588.124609,77.33,45479.68
2026-03-05,10,2,USD,927.172769,125.8495,116684.23
2026-03-05,10,3,USD,110.159247,193.8885,21358.61
2026-03-05,11,1,USD,853.657652,94.7223,80860.42
2026-03-05,11,2,USD,1002.650516,68.1703,68350.99
2026-03-05,11,3,USD,776.561127,215.4072,167276.86
2026-03-05,12,1,USD,833.958078,28.0347,23379.76
2026-03-05,12,2,USD,593.5269,60.9941,36201.64
2026-03-05,12,3,USD,804.598745,122.3561,98447.56
2026-03-05,13,1,USD,462.072267,127.0349,58699.3
2026-03-05,13,2,USD,408.540167,205.3589,83897.36
2026-03-05,13,3,USD,913.923039,133.3426,121864.87
2026-03-05,14,1,USD,376.030833,236.6515,88988.26
2026-03-05,14,2,USD,850.214834,167.2694,142214.93
2026-03-05,14,3,USD,1017.368375,35.3585,35972.62
2026-03-05,15,1,USD,156.072613,230.0073,35897.84
2026-03-05,15,2,USD,462.690899,118.5837,54867.6
2026-03-05,15,3,USD,744.573663,58.725,43725.09
2026-03-05,16,1,USD,480.245887,26.4734,12713.74
2026-03-05,16,2,USD,507.71278,174.7038,88699.35
2026-03-05,16,3,USD,1141.793515,148.5381,169599.84
2026-03-05,17,1,USD,122.47722,120.629,14774.3
2026-03-05,17,2,USD,128.608067,36.4478,4687.48
2026-03-05,17,3,USD,19.905522,120.6032,2400.67
2026-03-05,18,1,USD,320.108003,124.2977,39788.69
2026-03-05,18,2,USD,637.062491,94.4696,60183.04
2026-03-05,18,3,USD,141.991433,142.073,20173.15
2026-03-05,19,1,USD,425.312201,60.8958,25899.73
2026-03-05,19,2,USD,476.313601,113.4036,54015.68
2026-03-05,19,3,USD,400.487406,115.9217,46425.18
2026-03-05,20,1,USD,443.73681,21.7923,9670.05
2026-03-05,20,2,USD,459.027035,232.7248,106826.97
2026-03-05,20,3,USD,232.717952,55.4679,12908.38
2026-03-05,21,1,USD,211.974125,76.2222,16157.13
2026-03-05,21,2,USD,728.937761,134.4684,98019.09
2026-03-05,21,3,USD,131.021473,21.9691,2878.42
2026-03-05,22,1,USD,298.733094,36.6599,10951.53
2026-03-05,22,2,USD,138.225487,224.814,31075.02
2026-03-05,22,3,USD,690.276604,67.3041,46458.45
2026-03-05,23,1,USD,638.55807,76.1103,48600.85
2026-03-05,23,2,USD,1059.120348,177.8829,188399.4
2026-03-05,23,3,USD,485.471279,104.2925,50631.01
2026-03-05,24,1,USD,263.865957,207.7765,54825.15
2026-03-05,24,2,USD,830.020543,128.8412,106940.84
2026-03-05,24,3,USD,205.234943,58.8581,12079.74
2026-03-05,25,1,USD,764.279055,179.4048,137115.33
2026-03-05,25,2,USD,345.574359,10.7456,3713.4
2026-03-05,25,3,USD,222.094591,227.8678,50608.21
2026-03-05,26,1,USD,746.54202,187.3818,139888.39
2026-03-05,26,2,USD,1023.076727,175.1046,179145.44
2026-03-05,26,3,USD,204.279089,173.5462,35451.86
2026-03-05,27,1,USD,199.974545,89.7173,17941.18
2026-03-05,27,2,USD,546.259583,240.9383,131614.86
2026-03-05,27,3,USD,799.237655,112.7014,90075.2
2026-03-05,28,1,USD,24.992217,243.849,6094.33
2026-03-05,28,2,USD,1057.509033,50.974,53905.47
2026-03-05,28,3,USD,912.312903,12.3361,11254.38
2026-03-05,29,1,USD,422.572374,123.7192,52280.32
2026-03-05,29,2,USD,1.207767,219.5724,265.19
2026-03-05,29,3,USD,567.081893,20.8424,11819.35
2026-03-05,30,1,USD,20.868986,173.2111,3614.74
2026-03-05,30,2,USD,348.790284,64.789,22597.77
2026-03-05,30,3,USD,603.775765,191.1982,115440.84
