holding_id,investor_id,fund_id,valuation_date,units,nav_price,market_value,currency_code,created_at
633,11,3,2026-01-29,947.048601,20.0462,18984.73,USD,2026-01-29T18:30:00
634,12,1,2026-01-29,253.28203,200.0288,50663.7,USD,2026-01-29T18:30:00
635,12,2,2026-01-29,450.798964,134.8178,60775.72,USD,2026-01-29T18:30:00
636,12,3,2026-01-29,1154.469455,73.8006,85200.54,USD,2026-01-29T18:30:00
637,13,1,2026-01-29,583.111386,191.6588,111758.43,USD,2026-01-29T18:30:00
638,13,2,2026-01-29,725.245861,90.772,65832.02,USD,2026-01-29T18:30:00
639,13,3,2026-01-29,818.231999,92.3386,75554.4,USD,2026-01-29T18:30:00
640,14,1,2026-01-29,378.268565,67.5033,25534.38,USD,2026-01-29T18:30:00
641,14,2,2026-01-29,433.452752,105.6331,45786.96,USD,2026-01-29T18:30:00
642,14,3,2026-01-29,732.97087,244.0732,178898.55,USD,2026-01-29T18:30:00
643,15,1,2026-01-29,1047.692919,203.5048,213210.54,USD,2026-01-29T18:30:00
644,15,2,2026-01-29,3.701596,218.93,810.39,USD,2026-01-29T18:30:00
645,15,3,2026-01-29,482.170028,210.5011,101497.32,USD,2026-01-29T18:30:00
646,16,1,2026-01-29,1110.04454,16.1633,17941.98,USD,2026-01-29T18:30:00
647,16,2,2026-01-29,147.473447,137.351,20255.63,USD,2026-01-29T18:30:00
648,16,3,2026-01-29,1141.274327,190.3455,217236.43,USD,2026-01-29T18:30:00
649,17,1,2026-01-29,298.245168,118.4603,35330.21,USD,2026-01-29T18:30:00
650,17,2,2026-01-29,823.421875,218.7647,180135.64,USD,2026-01-29T18:30:00
651,17,3,2026-01-29,617.896802,168.4548,104087.68,USD,2026-01-29T18:30:00
652,18,1,2026-01-29,3.754932,163.1376,612.57,USD,2026-01-29T18:30:00
653,18,2,2026-01-29,1130.325247,87.3241,98704.63,USD,2026-01-29T18:30:00
654,18,3,2026-01-29,760.532761,219.6243,167031.48,USD,2026-01-29T18:30:00
655,19,1,2026-01-29,1163.517092,186.5951,217106.59,USD,2026-01-29T18:30:00
656,19,2,2026-01-29,813.515304,66.0541,53736.02,USD,2026-01-29T18:30:00
657,19,3,2026-01-29,581.443373,187.4091,108967.78,USD,2026-01-29T18:30:00
658,20,1,2026-01-29,952.752454,93.6001,89177.72,USD,2026-01-29T18:30:00
659,20,2,2026-01-29,1126.901703,235.9546,265897.64,USD,2026-01-29T18:30:00
660,20,3,2026-01-29,571.346301,168.0014,95986.98,USD,2026-01-29T18:30:00
661,21,1,2026-01-29,839.39968,34.1094,28631.42,USD,2026-01-29T18:30:00
662,21,2,2026-01-29,461.830252,155.7217,71916.99,USD,2026-01-29T18:30:00
663,21,3,2026-01-29,854.330368,218.7661,186898.52,USD,2026-01-29T18:30:00
664,22,1,2026-01-29,1051.480808,198.3669,208578.99,USD,2026-01-29T18:30:00
665,22,2,2026-01-29,859.998755,17.619,15152.32,USD,2026-01-29T18:30:00
666,22,3,2026-01-29,597.510068,30.9016,18464.02,USD,2026-01-29T18:30:00
667,23,1,2026-01-29,998.824933,249.1131,248820.38,USD,2026-01-29T18:30:00
668,23,2,2026-01-29,1184.66353,122.0327,144567.69,USD,2026-01-29T18:30:00
669,23,3,2026-01-29,1075.690291,239.2123,257318.35,USD,2026-01-29T18:30:00
670,24,1,2026-01-29,578.602254,139.7603,80865.62,USD,2026-01-29T18:30:00
671,24,2,2026-01-29,292.027198,50.9039,14865.32,USD,2026-01-29T18:30:00
672,24,3,2026-01-29,1133.051854,177.9782,201658.53,USD,2026-01-29T18:30:00
673,25,1,2026-01-29,126.563613,248.4068,31439.26,USD,2026-01-29T18:30:00
674,25,2,2026-01-29,35.066138,232.9608,8169.04,USD,2026-01-29T18:30:00
675,25,3,2026-01-29,391.800954,102.0376,39978.43,USD,2026-01-29T18:30:00
676,26,1,2026-01-29,336.429416,182.602,61432.68,USD,2026-01-29T18:30:00
677,26,2,2026-01-29,799.119217,238.3609,190478.78,USD,2026-01-29T18:30:00
678,26,3,2026-01-29,804.721526,169.7143,136572.75,USD,2026-01-29T18:30:00
679,27,1,2026-01-29,1107.283424,162.0516,179437.05,USD,2026-01-29T18:30:00
680,27,2,2026-01-29,590.350539,200.9297,118618.96,USD,2026-01-29T18:30:00
681,27,3,2026-01-29,399.361341,63.7135,25444.71,USD,2026-01-29T18:30:00
682,28,1,2026-01-29,691.166503,231.7234,160159.45,USD,2026-01-29T18:30:00
683,28,2,2026-01-29,77.600434,92.3742,7168.28,USD,2026-01-29T18:30:00
684,28,3,2026-01-29,1092.200551,188.3123,205674.8,USD,2026-01-29T18:30:00
685,29,1,2026-01-29,870.033703,166.9407,145244.04,USD,2026-01-29T18:30:00
686,29,2,2026-01-29,942.098259,241.8995,227893.1,USD,2026-01-29T18:30:00
687,29,3,2026-01-29,524.354704,66.0082,34611.71,USD,2026-01-29T18:30:00
688,30,1,2026-01-29,310.912738,79.8344,24821.53,USD,2026-01-29T18:30:00
689,30,2,2026-01-29,133.659027,91.6571,12250.8,USD,2026-01-29T18:30:00
690,30,3,2026-01-29,710.640585,55.1575,39197.16,USD,2026-01-29T18:30:00
691,31,1,2026-01-29,1130.409212,147.4814,166714.33,USD,2026-01-29T18:30:00
692,31,2,2026-01-29,152.90096,85.2093,13028.58,USD,2026-01-29T18:30:00
693,31,3,2026-01-29,456.234129,186.8603,85252.05,USD,2026-01-29T18:30:00
694,32,1,2026-01-29,372.958696,151.6143,56545.87,USD,2026-01-29T18:30:00
695,32,2,2026-01-29,227.829211,103.1549,23501.7,USD,2026-01-29T18:30:00
696,32,3,2026-01-29,508.438194,195.1074,99200.05,USD,2026-01-29T18:30:00
697,33,1,2026-01-29,957.021767,234.142,224078.99,USD,2026-01-29T18:30:00
698,33,2,2026-01-29,151.568838,169.2983,25660.35,USD,2026-01-29T18:30:00
699,33,3,2026-01-29,708.93118,35.5806,25224.2,USD,2026-01-29T18:30:00
700,34,1,2026-01-29,11.026226,214.5669,2365.86,USD,2026-01-29T18:30:00
701,34,2,2026-01-29,379.11147,205.8755,78049.76,USD,2026-01-29T18:30:00
702,34,3,2026-01-29,356.188263,62.537,22274.95,USD,2026-01-29T18:30:00
703,35,1,2026-01-29,815.977107,45.3821,37030.75,USD,2026-01-29T18:30:00
704,35,2,2026-01-29,340.07139,189.2944,64373.61,USD,2026-01-29T18:30:00
705,35,3,2026-01-29,1018.952964,208.6603,212615.03,USD,2026-01-29T18:30:00
706,36,1,2026-01-29,41.212639,86.8334,3578.63,USD,2026-01-29T18:30:00
707,36,2,2026-01-29,602.853593,175.264,105658.53,USD,2026-01-29T18:30:00
708,36,3,2026-01-29,328.143051,213.4406,70039.05,USD,2026-01-29T18:30:00
709,37,1,2026-01-29,688.766344,161.4585,111207.18,USD,2026-01-29T18:30:00
710,37,2,2026-01-29,258.846076,79.9588,20697.02,USD,2026-01-29T18:30:00
711,37,3,2026-01-29,1159.794844,24.115,27968.45,USD,2026-01-29T18:30:00
712,38,1,2026-01-29,972.252214,46.6485,45354.11,USD,2026-01-29T18:30:00
713,38,2,2026-01-29,860.119568,213.5368,183667.18,USD,2026-01-29T18:30:00
714,38,3,2026-01-29,1121.319489,64.0172,71783.73,USD,2026-01-29T18:30:00
715,39,1,2026-01-29,882.87069,231.5579,204435.68,USD,2026-01-29T18:30:00
716,39,2,2026-01-29,931.246485,215.6269,200801.79,USD,2026-01-29T18:30:00
717,39,3,2026-01-29,872.874556,81.7844,71387.52,USD,2026-01-29T18:30:00
718,40,1,2026-01-29,978.014594,228.9703,223936.29,USD,2026-01-29T18:30:00
719,40,2,2026-01-29,191.03187,15.1758,2899.06,USD,2026-01-29T18:30:00
720,40,3,2026-01-29,470.742688,111.385,52433.67,USD,2026-01-29T18:30:00
721,41,1,2026-01-29,568.105942,93.5937,53171.14,USD,2026-01-29T18:30:00
722,41,2,2026-01-29,469.635258,27.2376,12791.74,USD,2026-01-29T18:30:00
723,41,3,2026-01-29,872.105521,77.7674,67821.38,USD,2026-01-29T18:30:00
724,42,1,2026-01-29,1107.676544,178.2661,197461.18,USD,2026-01-29T18:30:00
725,42,2,2026-01-29,657.612038,33.3567,21935.77,USD,2026-01-29T18:30:00
726,42,3,2026-01-29,388.102303,199.9066,77584.21,USD,2026-01-29T18:30:00
727,43,1,2026-01-29,1039.026518,22.9896,23886.8,USD,2026-01-29T18:30:00
728,43,2,2026-01-29,1121.490515,82.9778,93058.82,USD,2026-01-29T18:30:00
729,43,3,2026-01-29,785.560782,148.5178,116669.76,USD,2026-01-29T18:30:00
730,44,1,2026-01-29,530.260489,125.786,66699.35,USD,2026-01-29T18:30:00
731,44,2,2026-01-29,1076.661704,60.3439,64969.97,USD,2026-01-29T18:30:00
732,44,3,2026-01-29,965.230132,56.9572,54976.81,USD,2026-01-29T18:30:00
733,45,1,2026-01-29,781.485593,96.9342,75752.68,USD,2026-01-29T18:30:00
734,45,2,2026-01-29,1027.369555,34.4675,35410.86,USD,2026-01-29T18:30:00
735,45,3,2026-01-29,942.599103,216.0234,203623.46,USD,2026-01-29T18:30:00
736,46,1,2026-01-29,451.866951,245.8481,111090.63,USD,2026-01-29T18:30:00
737,46,2,2026-01-29,815.334319,50.3735,41071.24,USD,2026-01-29T18:30:00
738,46,3,2026-01-29,67.59781,95.3401,6444.78,USD,2026-01-29T18:30:00
739,47,1,2026-01-29,568.650906,236.8152,134665.18,USD,2026-01-29T18:30:00
740,47,2,2026-01-29,140.816215,133.7044,18827.75,USD,2026-01-29T18:30:00
741,47,3,2026-01-29,406.182983,114.1171,46352.42,USD,2026-01-29T18:30:00
742,48,1,2026-01-29,178.281986,183.4121,32699.07,USD,2026-01-29T18:30:00
743,48,2,2026-01-29,294.001204,38.5126,11322.75,USD,2026-01-29T18:30:00
744,48,3,2026-01-29,475.973757,82.6455,39337.09,USD,2026-01-29T18:30:00
745,49,1,2026-01-29,715.386575,51.3969,36768.65,USD,2026-01-29T18:30:00
746,49,2,2026-01-29,894.240281,196.204,175453.52,USD,2026-01-29T18:30:00
747,49,3,2026-01-29,1189.396752,170.9766,203359.01,USD,2026-01-29T18:30:00
748,50,1,2026-01-29,107.533378,121.2817,13041.83,USD,2026-01-29T18:30:00
749,50,2,2026-01-29,981.834185,101.7042,99856.66,USD,2026-01-29T18:30:00
750,50,3,2026-01-29,758.800217,116.8284,88649.42,USD,2026-01-29T18:30:00
751,1,1,2026-02-05,13.922901,37.9906,528.94,USD,2026-02-05T18:30:00
752,1,2,2026-02-05,146.461876,163.9382,24010.7,USD,2026-02-05T18:30:00
753,1,3,2026-02-05,1090.17414,63.9844,69754.14,USD,2026-02-05T18:30:00
754,2,1,2026-02-05,704.220589,246.9638,173916.99,USD,2026-02-05T18:30:00
755,2,2,2026-02-05,575.398039,176.4942,101554.42,USD,2026-02-05T18:30:00
756,2,3,2026-02-05,113.463886,152.291,17279.53,USD,2026-02-05T18:30:00
757,3,1,2026-02-05,460.751854,249.989,115182.9,USD,2026-02-05T18:30:00
758,3,2,2026-02-05,843.284381,81.6072,68818.08,USD,2026-02-05T18:30:00
759,3,3,2026-02-05,150.283725,88.055,13233.23,USD,2026-02-05T18:30:00
760,4,1,2026-02-05,856.521776,216.9305,185805.7,USD,2026-02-05T18:30:00
761,4,2,2026-02-05,645.01328,107.2793,69196.57,USD,2026-02-05T18:30:00
762,4,3,2026-02-05,840.890292,104.5112,87882.45,USD,2026-02-05T18:30:00
763,5,1,2026-02-05,980.955412,198.0339,194262.43,USD,2026-02-05T18:30:00
764,5,2,2026-02-05,636.105193,25.3436,16121.2,USD,2026-02-05T18:30:00
765,5,3,2026-02-05,1004.572728,139.3556,139992.84,USD,2026-02-05T18:30:00
766,6,1,2026-02-05,982.593126,166.4082,163511.55,USD,2026-02-05T18:30:00
767,6,2,2026-02-05,904.209859,59.7913,54063.88,USD,2026-02-05T18:30:00
768,6,3,2026-02-05,790.298857,38.1583,30156.46,USD,2026-02-05T18:30:00
769,7,1,2026-02-05,1034.404131,176.8518,182936.23,USD,2026-02-05T18:30:00
770,7,2,2026-02-05,6.388803,117.3359,749.64,USD,2026-02-05T18:30:00
771,7,3,2026-02-05,377.155299,19.3944,7314.7,USD,2026-02-05T18:30:00
772,8,1,2026-02-05,690.097235,166.6337,114993.46,USD,2026-02-05T18:30:00
773,8,2,2026-02-05,105.385115,71.6225,7547.95,USD,2026-02-05T18:30:00
774,8,3,2026-02-05,903.682477,30.3065,27387.45,USD,2026-02-05T18:30:00
775,9,1,2026-02-05,149.660544,81.6587,12221.09,USD,2026-02-05T18:30:00
776,9,2,2026-02-05,1159.531399,51.1848,59350.38,USD,2026-02-05T18:30:00
777,9,3,2026-02-05,1172.523719,167.9582,196934.97,USD,2026-02-05T18:30:00
778,10,1,2026-02-05,298.004502,21.0799,6281.91,USD,2026-02-05T18:30:00
779,10,2,2026-02-05,1134.953512,227.1087,257757.82,USD,2026-02-05T18:30:00
780,10,3,2026-02-05,352.076194,138.1846,48651.51,USD,2026-02-05T18:30:00
781,11,1,2026-02-05,167.826056,127.7063,21432.44,USD,2026-02-05T18:30:00
782,11,2,2026-02-05,375.523259,228.588,85840.11,USD,2026-02-05T18:30:00
783,11,3,2026-02-05,1196.156594,155.4813,185979.98,USD,2026-02-05T18:30:00
784,12,1,2026-02-05,612.708415,175.1033,107287.27,USD,2026-02-05T18:30:00
785,12,2,2026-02-05,795.140396,20.7365,16488.43,USD,2026-02-05T18:30:00
786,12,3,2026-02-05,44.080739,44.0002,1939.56,USD,2026-02-05T18:30:00
787,13,1,2026-02-05,1027.302207,61.6511,63334.31,USD,2026-02-05T18:30:00
788,13,2,2026-02-05,161.049607,142.497,22949.09,USD,2026-02-05T18:30:00
789,13,3,2026-02-05,710.139767,76.575,54378.95,USD,2026-02-05T18:30:00
790,14,1,2026-02-05,874.925285,111.2836,97364.84,USD,2026-02-05T18:30:00
791,14,2,2026-02-05,659.818333,72.5619,47877.67,USD,2026-02-05T18:30:00
792,14,3,2026-02-05,779.722728,49.1966,38359.71,USD,2026-02-05T18:30:00
793,15,1,2026-02-05,547.281299,236.7377,129562.12,USD,2026-02-05T18:30:00
794,15,2,2026-02-05,811.830805,235.6478,191306.14,USD,2026-02-05T18:30:00
795,15,3,2026-02-05,171.89274,58.9031,10125.02,USD,2026-02-05T18:30:00
796,16,1,2026-02-05,755.481843,74.6559,56401.18,USD,2026-02-05T18:30:00
797,16,2,2026-02-05,759.74381,164.9371,125309.94,USD,2026-02-05T18:30:00
798,16,3,2026-02-05,857.333961,145.2741,124548.42,USD,2026-02-05T18:30:00
799,17,1,2026-02-05,777.325334,132.7426,103184.19,USD,2026-02-05T18:30:00
800,17,2,2026-02-05,196.851686,207.1763,40783.0,USD,2026-02-05T18:30:00
801,17,3,2026-02-05,379.632407,199.0682,75572.74,USD,2026-02-05T18:30:00
802,18,1,2026-02-05,454.730281,241.3642,109755.61,USD,2026-02-05T18:30:00
803,18,2,2026-02-05,296.997223,74.8301,22224.33,USD,2026-02-05T18:30:00
804,18,3,2026-02-05,637.764199,174.155,111069.82,USD,2026-02-05T18:30:00
805,19,1,2026-02-05,488.137517,89.0458,43466.6,USD,2026-02-05T18:30:00
806,19,2,2026-02-05,106.76899,228.2189,24366.7,USD,2026-02-05T18:30:00
807,19,3,2026-02-05,933.685141,45.1191,42127.03,USD,2026-02-05T18:30:00
808,20,1,2026-02-05,957.71684,75.6752,72475.41,USD,2026-02-05T18:30:00
809,20,2,2026-02-05,117.536226,245.0765,28805.37,USD,2026-02-05T18:30:00
810,20,3,2026-02-05,266.670686,238.4279,63581.73,USD,2026-02-05T18:30:00
811,21,1,2026-02-05,939.280342,39.6408,37233.82,USD,2026-02-05T18:30:00
812,21,2,2026-02-05,631.770808,220.1229,139067.22,USD,2026-02-05T18:30:00
813,21,3,2026-02-05,706.59246,203.6316,143884.55,USD,2026-02-05T18:30:00
814,22,1,2026-02-05,114.648669,93.7361,10746.72,USD,2026-02-05T18:30:00
815,22,2,2026-02-05,686.58969,77.6792,53333.74,USD,2026-02-05T18:30:00
816,22,3,2026-02-05,325.26476,33.7759,10986.11,USD,2026-02-05T18:30:00
817,23,1,2026-02-05,57.555942,86.3191,4968.18,USD,2026-02-05T18:30:00
818,23,2,2026-02-05,902.247498,53.3614,48145.19,USD,2026-02-05T18:30:00
819,23,3,2026-02-05,967.301995,172.6749,167028.78,USD,2026-02-05T18:30:00
820,24,1,2026-02-05,946.496876,142.4012,134782.29,USD,2026-02-05T18:30:00
821,24,2,2026-02-05,1058.425371,106.6363,112866.57,USD,2026-02-05T18:30:00
822,24,3,2026-02-05,710.772149,72.1746,51299.7,USD,2026-02-05T18:30:00
823,25,1,2026-02-05,823.990019,181.1734,149285.07,USD,2026-02-05T18:30:00
824,25,2,2026-02-05,789.075522,44.2408,34909.33,USD,2026-02-05T18:30:00
825,25,3,2026-02-05,681.07293,74.1688,50514.36,USD,2026-02-05T18:30:00
826,26,1,2026-02-05,1102.129973,163.4064,180095.09,USD,2026-02-05T18:30:00
827,26,2,2026-02-05,444.180838,196.6068,87328.97,USD,2026-02-05T18:30:00
828,26,3,2026-02-05,813.85827,110.3785,89832.46,USD,2026-02-05T18:30:00
829,27,1,2026-02-05,549.343909,115.3504,63367.04,USD,2026-02-05T18:30:00
830,27,2,2026-02-05,424.8017,122.4798,52029.63,USD,2026-02-05T18:30:00
831,27,3,2026-02-05,344.183593,238.6279,82131.81,USD,2026-02-05T18:30:00
832,28,1,2026-02-05,624.713596,182.432,113967.75,USD,2026-02-05T18:30:00
833,28,2,2026-02-05,1108.574347,64.9034,71950.24,USD,2026-02-05T18:30:00
834,28,3,2026-02-05,762.762298,30.8661,23543.5,USD,2026-02-05T18:30:00
835,29,1,2026-02-05,366.793803,194.9388,71502.34,USD,2026-02-05T18:30:00
836,29,2,2026-02-05,1014.294729,162.3224,164642.75,USD,2026-02-05T18:30:00
837,29,3,2026-02-05,92.031855,67.6088,6222.16,USD,2026-02-05T18:30:00
838,30,1,2026-02-05,112.36033,148.076,16637.87,USD,2026-02-05T18:30:00
839,30,2,2026-02-05,101.502145,78.6042,7978.49,USD,2026-02-05T18:30:00
840,30,3,2026-02-05,1115.506808,204.0033,227567.07,USD,2026-02-05T18:30:00
841,31,1,2026-02-05,12.833619,237.6152,3049.46,USD,2026-02-05T18:30:00
842,31,2,2026-02-05,812.439676,233.7859,189936.94,USD,2026-02-05T18:30:00
843,31,3,2026-02-05,163.714059,129.4732,21196.58,USD,2026-02-05T18:30:00
844,32,1,2026-02-05,822.146237,172.4258,141759.22,USD,2026-02-05T18:30:00
845,32,2,2026-02-05,638.891214,39.926,25508.37,USD,2026-02-05T18:30:00
846,32,3,2026-02-05,16.680315,55.6442,928.16,USD,2026-02-05T18:30:00
847,33,1,2026-02-05,997.676904,11.7497,11722.4,USD,2026-02-05T18:30:00
848,33,2,2026-02-05,509.974692,138.238,70497.88,USD,2026-02-05T18:30:00
849,33,3,2026-02-05,414.072751,248.6133,102943.99,USD,2026-02-05T18:30:00
850,34,1,2026-02-05,793.408933,230.9101,183206.14,USD,2026-02-05T18:30:00
851,34,2,2026-02-05,1199.001502,236.7859,283906.65,USD,2026-02-05T18:30:00
852,34,3,2026-02-05,820.893722,20.1654,16553.65,USD,2026-02-05T18:30:00
853,35,1,2026-02-05,538.382452,50.4478,27160.21,USD,2026-02-05T18:30:00
854,35,2,2026-02-05,1116.222434,193.2905,215755.19,USD,2026-02-05T18:30:00
855,35,3,2026-02-05,1084.558343,51.9554,56348.66,USD,2026-02-05T18:30:00
856,36,1,2026-02-05,440.461125,41.9965,18497.83,USD,2026-02-05T18:30:00
857,36,2,2026-02-05,423.94984,22.2176,9419.15,USD,2026-02-05T18:30:00
858,36,3,2026-02-05,594.609434,50.9162,30275.25,USD,2026-02-05T18:30:00
859,37,1,2026-02-05,1163.674084,91.1101,106022.46,USD,2026-02-05T18:30:00
860,37,2,2026-02-05,814.875808,209.6143,170809.62,USD,2026-02-05T18:30:00
861,37,3,2026-02-05,1020.932461,215.8735,220392.26,USD,2026-02-05T18:30:00
862,38,1,2026-02-05,348.077687,125.9499,43840.35,USD,2026-02-05T18:30:00
863,38,2,2026-02-05,317.700945,10.5362,3347.36,USD,2026-02-05T18:30:00
864,38,3,2026-02-05,757.411744,104.4692,79126.2,USD,2026-02-05T18:30:00
865,39,1,2026-02-05,1107.66764,232.9862,258071.27,USD,2026-02-05T18:30:00
866,39,2,2026-02-05,1150.961929,133.727,153914.69,USD,2026-02-05T18:30:00
867,39,3,2026-02-05,1072.101429,234.4995,251407.25,USD,2026-02-05T18:30:00
868,40,1,2026-02-05,1070.99269,213.6044,228768.75,USD,2026-02-05T18:30:00
869,40,2,2026-02-05,68.996075,11.4139,787.51,USD,2026-02-05T18:30:00
870,40,3,2026-02-05,552.424651,81.6042,45080.17,USD,2026-02-05T18:30:00
871,41,1,2026-02-05,128.596866,93.9332,12079.52,USD,2026-02-05T18:30:00
872,41,2,2026-02-05,866.920309,106.4963,92323.81,USD,2026-02-05T18:30:00
873,41,3,2026-02-05,10.63648,113.3929,1206.1,USD,2026-02-05T18:30:00
874,42,1,2026-02-05,237.053321,136.9832,32472.32,USD,2026-02-05T18:30:00
875,42,2,2026-02-05,1078.21195,108.5726,117064.27,USD,2026-02-05T18:30:00
876,42,3,2026-02-05,1095.730935,11.6585,12774.58,USD,2026-02-05T18:30:00
877,43,1,2026-02-05,923.337129,70.0323,64663.42,USD,2026-02-05T18:30:00
878,43,2,2026-02-05,564.838416,99.8343,56390.25,USD,2026-02-05T18:30:00
879,43,3,2026-02-05,437.394837,224.1264,98031.73,USD,2026-02-05T18:30:00
880,44,1,2026-02-05,643.712862,74.6756,48069.64,USD,2026-02-05T18:30:00
881,44,2,2026-02-05,1187.243096,167.5071,198871.65,USD,2026-02-05T18:30:00
882,44,3,2026-02-05,527.228041,43.5699,22971.27,USD,2026-02-05T18:30:00
883,45,1,2026-02-05,896.509306,11.3945,10215.28,USD,2026-02-05T18:30:00
884,45,2,2026-02-05,1060.291519,180.2127,191078.0,USD,2026-02-05T18:30:00
885,45,3,2026-02-05,132.798772,78.3759,10408.22,USD,2026-02-05T18:30:00
886,46,1,2026-02-05,160.416398,111.0534,17814.79,USD,2026-02-05T18:30:00
887,46,2,2026-02-05,397.456213,17.5856,6989.51,USD,2026-02-05T18:30:00
888,46,3,2026-02-05,799.445783,237.6102,189956.47,USD,2026-02-05T18:30:00
889,47,1,2026-02-05,1151.638624,245.9029,283191.28,USD,2026-02-05T18:30:00
890,47,2,2026-02-05,142.550767,127.3763,18157.59,USD,2026-02-05T18:30:00
891,47,3,2026-02-05,594.681115,173.6168,103246.63,USD,2026-02-05T18:30:00
892,48,1,2026-02-05,152.920785,190.2616,29094.95,USD,2026-02-05T18:30:00
893,48,2,2026-02-05,936.404996,105.9702,99231.02,USD,2026-02-05T18:30:00
894,48,3,2026-02-05,871.193468,188.0544,163831.76,USD,2026-02-05T18:30:00
895,49,1,2026-02-05,990.767181,41.5402,41156.67,USD,2026-02-05T18:30:00
896,49,2,2026-02-05,1149.214313,200.2511,230131.43,USD,2026-02-05T18:30:00
897,49,3,2026-02-05,151.348294,92.5889,14013.17,USD,2026-02-05T18:30:00
898,50,1,2026-02-05,16.378746,174.265,2854.24,USD,2026-02-05T18:30:00
899,50,2,2026-02-05,62.447804,209.1606,13061.62,USD,2026-02-05T18:30:00
900,50,3,2026-02-05,515.598061,153.3008,79041.6,USD,2026-02-05T18:30:00
901,1,1,2026-02-12,9.634669,125.2463,1206.71,USD,2026-02-12T18:30:00
902,1,2,2026-02-12,338.668044,29.8276,10101.65,USD,2026-02-12T18:30:00
903,1,3,2026-02-12,514.742323,158.2272,81446.24,USD,2026-02-12T18:30:00
904,2,1,2026-02-12,875.098287,54.8465,47996.08,USD,2026-02-12T18:30:00
905,2,2,2026-02-12,337.366603,37.6048,12686.6,USD,2026-02-12T18:30:00
906,2,3,2026-02-12,316.236877,178.2294,56362.71,USD,2026-02-12T18:30:00
907,3,1,2026-02-12,799.596538,112.9981,90352.89,USD,2026-02-12T18:30:00
908,3,2,2026-02-12,568.671394,197.8521,112512.83,USD,2026-02-12T18:30:00
909,3,3,2026-02-12,123.677871,185.3096,22918.7,USD,2026-02-12T18:30:00
910,4,1,2026-02-12,733.320533,55.2806,40538.4,USD,2026-02-12T18:30:00
911,4,2,2026-02-12,1025.846302,160.9379,165097.55,USD,2026-02-12T18:30:00
912,4,3,2026-02-12,178.47132,38.9107,6944.44,USD,2026-02-12T18:30:00
913,5,1,2026-02-12,481.539792,75.7268,36465.47,USD,2026-02-12T18:30:00
914,5,2,2026-02-12,230.61287,45.0902,10398.38,USD,2026-02-12T18:30:00
915,5,3,2026-02-12,21.193614,57.9144,1227.42,USD,2026-02-12T18:30:00
916,6,1,2026-02-12,1037.220133,101.2846,105054.43,USD,2026-02-12T18:30:00
917,6,2,2026-02-12,629.965418,178.0381,112157.85,USD,2026-02-12T18:30:00
918,6,3,2026-02-12,1176.149209,63.2261,74363.33,USD,2026-02-12T18:30:00
919,7,1,2026-02-12,511.291028,24.7239,12641.11,USD,2026-02-12T18:30:00
920,7,2,2026-02-12,512.487393,22.3973,11478.33,USD,2026-02-12T18:30:00
921,7,3,2026-02-12,132.065939,97.2583,12844.51,USD,2026-02-12T18:30:00
922,8,1,2026-02-12,1131.598497,180.7805,204570.94,USD,2026-02-12T18:30:00
923,8,2,2026-02-12,296.362364,224.8255,66629.82,USD,2026-02-12T18:30:00
924,8,3,2026-02-12,218.101949,10.1286,2209.07,USD,2026-02-12T18:30:00
925,9,1,2026-02-12,792.516909,87.1935,69102.32,USD,2026-02-12T18:30:00
926,9,2,2026-02-12,342.380364,77.2382,26444.84,USD,2026-02-12T18:30:00
927,9,3,2026-02-12,727.826188,113.4178,82548.45,USD,2026-02-12T18:30:00
928,10,1,2026-02-12,302.715656,127.9087,38719.97,USD,2026-02-12T18:30:00
929,10,2,2026-02-12,401.138577,36.7669,14748.62,USD,2026-02-12T18:30:00
930,10,3,2026-02-12,802.737048,173.9108,139604.64,USD,2026-02-12T18:30:00
931,11,1,2026-02-12,924.556373,41.2739,38160.05,USD,2026-02-12T18:30:00
932,11,2,2026-02-12,432.682449,204.4085,88443.97,USD,2026-02-12T18:30:00
933,11,3,2026-02-12,891.518424,151.3387,134921.24,USD,2026-02-12T18:30:00
934,12,1,2026-02-12,725.656569,67.1805,48749.97,USD,2026-02-12T18:30:00
935,12,2,2026-02-12,331.136336,150.2385,49749.43,USD,2026-02-12T18:30:00
936,12,3,2026-02-12,104.677408,35.5277,3718.95,USD,2026-02-12T18:30:00
937,13,1,2026-02-12,755.470354,154.4404,116675.14,USD,2026-02-12T18:30:00
938,13,2,2026-02-12,49.246722,242.3992,11937.37,USD,2026-02-12T18:30:00
939,13,3,2026-02-12,1060.849649,206.1782,218724.07,USD,2026-02-12T18:30:00
940,14,1,2026-02-12,231.513009,116.9848,27083.5,USD,2026-02-12T18:30:00
941,14,2,2026-02-12,118.364892,236.0363,27938.41,USD,2026-02-12T18:30:00
942,14,3,2026-02-12,742.812443,82.3543,61173.8,USD,2026-02-12T18:30:00
943,15,1,2026-02-12,569.038224,192.6371,109617.87,USD,2026-02-12T18:30:00
944,15,2,2026-02-12,640.269065,46.8814,30016.71,USD,2026-02-12T18:30:00
945,15,3,2026-02-12,153.398334,110.371,16930.73,USD,2026-02-12T18:30:00
946,16,1,2026-02-12,853.923755,223.9808,191262.53,USD,2026-02-12T18:30:00
947,16,2,2026-02-12,911.226188,213.0611,194146.85,USD,2026-02-12T18:30:00
948,16,3,2026-02-12,672.415262,93.3615,62777.7,USD,2026-02-12T18:30:00
