commission_id,transaction_id,agent_id,fund_id,commission_date,commission_type,commission_rate,commission_amount,currency_code,created_at
616,616,3,3,2026-02-18,TRAIL,0.004,8.84,USD,2026-02-18T11:00:00
617,617,3,3,2026-02-18,TRAIL,0.003,9.45,USD,2026-02-18T11:00:00
618,618,1,3,2026-02-18,TRAIL,0.0025,14.25,USD,2026-02-18T11:00:00
619,619,3,1,2026-02-18,TRAIL,0.005,159.23,USD,2026-02-18T11:00:00
620,620,3,1,2026-02-18,TRAIL,0.005,177.17,USD,2026-02-18T11:00:00
621,621,2,1,2026-02-18,TRAIL,0.004,34.14,USD,2026-02-18T11:00:00
622,622,3,1,2026-02-18,TRAIL,0.0025,24.3,USD,2026-02-18T11:00:00
623,623,1,1,2026-02-18,TRAIL,0.005,104.87,USD,2026-02-18T11:00:00
624,624,1,2,2026-02-18,TRAIL,0.0025,84.98,USD,2026-02-18T11:00:00
625,625,3,3,2026-02-18,TRAIL,0.0025,88.36,USD,2026-02-18T11:00:00
626,626,1,3,2026-02-18,TRAIL,0.005,26.19,USD,2026-02-18T11:00:00
627,627,1,2,2026-02-18,TRAIL,0.003,7.53,USD,2026-02-18T11:00:00
628,628,2,3,2026-02-18,TRAIL,0.003,120.23,USD,2026-02-18T11:00:00
629,629,2,3,2026-02-18,TRAIL,0.004,193.21,USD,2026-02-18T11:00:00
630,630,2,3,2026-02-19,TRAIL,0.005,15.23,USD,2026-02-19T11:00:00
631,631,2,3,2026-02-19,TRAIL,0.004,63.72,USD,2026-02-19T11:00:00
632,632,1,2,2026-02-19,TRAIL,0.003,128.16,USD,2026-02-19T11:00:00
633,633,1,3,2026-02-19,TRAIL,0.0025,26.3,USD,2026-02-19T11:00:00
634,634,3,3,2026-02-19,TRAIL,0.0025,69.83,USD,2026-02-19T11:00:00
635,635,3,1,2026-02-19,TRAIL,0.004,117.8,USD,2026-02-19T11:00:00
636,636,2,3,2026-02-19,TRAIL,0.003,17.71,USD,2026-02-19T11:00:00
637,637,1,2,2026-02-19,TRAIL,0.003,93.6,USD,2026-02-19T11:00:00
638,638,1,2,2026-02-20,TRAIL,0.004,191.9,USD,2026-02-20T11:00:00
639,639,2,1,2026-02-20,TRAIL,0.004,129.6,USD,2026-02-20T11:00:00
640,640,2,3,2026-02-20,TRAIL,0.004,176.07,USD,2026-02-20T11:00:00
641,641,1,2,2026-02-20,TRAIL,0.0025,15.83,USD,2026-02-20T11:00:00
642,642,1,1,2026-02-20,TRAIL,0.0025,26.56,USD,2026-02-20T11:00:00
643,643,3,1,2026-02-20,TRAIL,0.005,213.15,USD,2026-02-20T11:00:00
644,644,1,3,2026-02-20,TRAIL,0.005,13.98,USD,2026-02-20T11:00:00
645,645,2,1,2026-02-20,TRAIL,0.004,47.77,USD,2026-02-20T11:00:00
646,646,2,2,2026-02-20,TRAIL,0.0025,13.59,USD,2026-02-20T11:00:00
647,647,2,1,2026-02-20,TRAIL,0.003,121.56,USD,2026-02-20T11:00:00
648,648,3,3,2026-02-20,TRAIL,0.003,26.41,USD,2026-02-20T11:00:00
649,649,1,3,2026-02-20,TRAIL,0.005,92.9,USD,2026-02-20T11:00:00
650,650,1,1,2026-02-20,TRAIL,0.004,49.87,USD,2026-02-20T11:00:00
651,651,1,2,2026-02-20,TRAIL,0.004,176.78,USD,2026-02-20T11:00:00
652,652,3,3,2026-02-20,TRAIL,0.004,128.18,USD,2026-02-20T11:00:00
653,653,2,3,2026-02-20,TRAIL,0.0025,48.64,USD,2026-02-20T11:00:00
654,654,3,2,2026-02-20,TRAIL,0.004,181.82,USD,2026-02-20T11:00:00
655,655,2,2,2026-02-21,TRAIL,0.005,6.62,USD,2026-02-21T11:00:00
656,656,2,1,2026-02-21,TRAIL,0.003,97.59,USD,2026-02-21T11:00:00
657,657,2,2,2026-02-21,TRAIL,0.005,205.15,USD,2026-02-21T11:00:00
658,658,3,3,2026-02-21,TRAIL,0.003,102.26,USD,2026-02-21T11:00:00
659,659,2,2,2026-02-21,TRAIL,0.003,9.34,USD,2026-02-21T11:00:00
660,660,2,3,2026-02-21,TRAIL,0.003,133.95,USD,2026-02-21T11:00:00
661,661,3,1,2026-02-21,TRAIL,0.0025,52.17,USD,2026-02-21T11:00:00
662,662,3,3,2026-02-21,TRAIL,0.005,74.45,USD,2026-02-21T11:00:00
663,663,2,2,2026-02-21,TRAIL,0.003,28.07,USD,2026-02-21T11:00:00
664,664,2,1,2026-02-21,TRAIL,0.004,104.12,USD,2026-02-21T11:00:00
665,665,2,3,2026-02-21,TRAIL,0.0025,30.65,USD,2026-02-21T11:00:00
666,666,2,1,2026-02-21,TRAIL,0.003,136.67,USD,2026-02-21T11:00:00
667,667,2,1,2026-02-21,TRAIL,0.0025,112.95,USD,2026-02-21T11:00:00
668,668,2,3,2026-02-22,TRAIL,0.005,152.85,USD,2026-02-22T11:00:00
669,669,3,2,2026-02-22,TRAIL,0.003,9.39,USD,2026-02-22T11:00:00
670,670,2,2,2026-02-22,TRAIL,0.0025,101.07,USD,2026-02-22T11:00:00
671,671,1,1,2026-02-22,TRAIL,0.0025,96.32,USD,2026-02-22T11:00:00
672,672,1,3,2026-02-22,TRAIL,0.0025,52.56,USD,2026-02-22T11:00:00
673,673,1,3,2026-02-22,TRAIL,0.004,5.41,USD,2026-02-22T11:00:00
674,674,3,2,2026-02-22,TRAIL,0.004,87.51,USD,2026-02-22T11:00:00
675,675,2,2,2026-02-22,TRAIL,0.005,154.91,USD,2026-02-22T11:00:00
676,676,3,1,2026-02-22,TRAIL,0.004,157.62,USD,2026-02-22T11:00:00
677,677,2,2,2026-02-23,TRAIL,0.005,80.13,USD,2026-02-23T11:00:00
678,678,1,1,2026-02-23,TRAIL,0.005,166.52,USD,2026-02-23T11:00:00
679,679,3,1,2026-02-23,TRAIL,0.0025,64.77,USD,2026-02-23T11:00:00
680,680,2,2,2026-02-23,TRAIL,0.003,3.78,USD,2026-02-23T11:00:00
681,681,2,3,2026-02-23,TRAIL,0.0025,10.35,USD,2026-02-23T11:00:00
682,682,2,1,2026-02-23,TRAIL,0.004,186.41,USD,2026-02-23T11:00:00
683,683,3,3,2026-02-23,TRAIL,0.005,194.53,USD,2026-02-23T11:00:00
684,684,1,1,2026-02-23,TRAIL,0.004,132.75,USD,2026-02-23T11:00:00
685,685,2,1,2026-02-23,TRAIL,0.003,78.05,USD,2026-02-23T11:00:00
686,686,1,1,2026-02-23,TRAIL,0.0025,82.74,USD,2026-02-23T11:00:00
687,687,1,2,2026-02-23,TRAIL,0.0025,50.91,USD,2026-02-23T11:00:00
688,688,1,3,2026-02-23,TRAIL,0.004,21.67,USD,2026-02-23T11:00:00
689,689,3,2,2026-02-23,TRAIL,0.005,240.95,USD,2026-02-23T11:00:00
690,690,1,1,2026-02-23,TRAIL,0.0025,52.37,USD,2026-02-23T11:00:00
691,691,3,2,2026-02-23,TRAIL,0.004,26.93,USD,2026-02-23T11:00:00
692,692,2,3,2026-02-23,TRAIL,0.005,113.48,USD,2026-02-23T11:00:00
693,693,3,2,2026-02-24,TRAIL,0.0025,58.71,USD,2026-02-24T11:00:00
694,694,2,1,2026-02-24,TRAIL,0.003,59.25,USD,2026-02-24T11:00:00
695,695,1,3,2026-02-24,TRAIL,0.0025,41.18,USD,2026-02-24T11:00:00
696,696,3,2,2026-02-24,TRAIL,0.004,22.23,USD,2026-02-24T11:00:00
697,697,1,3,2026-02-24,TRAIL,0.004,97.4,USD,2026-02-24T11:00:00
698,698,1,3,2026-02-24,TRAIL,0.003,136.76,USD,2026-02-24T11:00:00
699,699,2,3,2026-02-24,TRAIL,0.003,42.01,USD,2026-02-24T11:00:00
700,700,2,2,2026-02-24,TRAIL,0.005,31.14,USD,2026-02-24T11:00:00
701,701,2,1,2026-02-24,TRAIL,0.005,137.66,USD,2026-02-24T11:00:00
702,702,1,3,2026-02-24,TRAIL,0.004,180.03,USD,2026-02-24T11:00:00
703,703,2,1,2026-02-24,TRAIL,0.003,137.65,USD,2026-02-24T11:00:00
704,704,2,1,2026-02-25,TRAIL,0.0025,54.34,USD,2026-02-25T11:00:00
705,705,3,2,2026-02-25,TRAIL,0.0025,86.58,USD,2026-02-25T11:00:00
706,706,3,3,2026-02-25,TRAIL,0.003,104.31,USD,2026-02-25T11:00:00
707,707,1,3,2026-02-25,TRAIL,0.003,56.16,USD,2026-02-25T11:00:00
708,708,2,2,2026-02-25,TRAIL,0.004,96.38,USD,2026-02-25T11:00:00
709,709,1,2,2026-02-25,TRAIL,0.004,86.14,USD,2026-02-25T11:00:00
710,710,3,2,2026-02-25,TRAIL,0.003,87.0,USD,2026-02-25T11:00:00
711,711,3,3,2026-02-25,TRAIL,0.005,62.77,USD,2026-02-25T11:00:00
712,712,2,1,2026-02-25,TRAIL,0.0025,92.97,USD,2026-02-25T11:00:00
713,713,1,2,2026-02-25,TRAIL,0.004,199.13,USD,2026-02-25T11:00:00
714,714,2,2,2026-02-25,TRAIL,0.0025,107.67,USD,2026-02-25T11:00:00
715,715,3,1,2026-02-25,TRAIL,0.0025,102.19,USD,2026-02-25T11:00:00
716,716,1,3,2026-02-25,TRAIL,0.004,74.75,USD,2026-02-25T11:00:00
717,717,3,1,2026-02-25,TRAIL,0.003,54.61,USD,2026-02-25T11:00:00
718,718,1,3,2026-02-25,TRAIL,0.004,109.53,USD,2026-02-25T11:00:00
719,719,3,2,2026-02-25,TRAIL,0.0025,62.22,USD,2026-02-25T11:00:00
720,720,1,3,2026-02-25,TRAIL,0.003,95.86,USD,2026-02-25T11:00:00
721,721,3,2,2026-02-26,TRAIL,0.0025,72.53,USD,2026-02-26T11:00:00
722,722,1,1,2026-02-26,TRAIL,0.004,65.44,USD,2026-02-26T11:00:00
723,723,2,3,2026-02-26,TRAIL,0.004,177.99,USD,2026-02-26T11:00:00
724,724,1,3,2026-02-26,TRAIL,0.0025,57.66,USD,2026-02-26T11:00:00
725,725,2,3,2026-02-26,TRAIL,0.0025,33.33,USD,2026-02-26T11:00:00
726,726,1,1,2026-02-26,TRAIL,0.005,28.41,USD,2026-02-26T11:00:00
727,727,2,1,2026-02-26,TRAIL,0.0025,51.13,USD,2026-02-26T11:00:00
728,728,3,2,2026-02-26,TRAIL,0.005,25.66,USD,2026-02-26T11:00:00
729,729,2,1,2026-02-26,TRAIL,0.003,44.77,USD,2026-02-26T11:00:00
730,730,3,1,2026-02-26,TRAIL,0.004,134.06,USD,2026-02-26T11:00:00
731,731,2,2,2026-02-26,TRAIL,0.005,137.44,USD,2026-02-26T11:00:00
732,732,2,3,2026-02-26,TRAIL,0.005,149.75,USD,2026-02-26T11:00:00
733,733,3,3,2026-02-26,TRAIL,0.003,48.52,USD,2026-02-26T11:00:00
734,734,1,2,2026-02-26,TRAIL,0.0025,52.99,USD,2026-02-26T11:00:00
735,735,3,3,2026-02-26,TRAIL,0.005,212.75,USD,2026-02-26T11:00:00
736,736,2,1,2026-02-26,TRAIL,0.004,100.42,USD,2026-02-26T11:00:00
737,737,3,2,2026-02-26,TRAIL,0.004,121.01,USD,2026-02-26T11:00:00
738,738,2,2,2026-02-26,TRAIL,0.005,112.09,USD,2026-02-26T11:00:00
739,739,1,2,2026-02-27,TRAIL,0.004,126.56,USD,2026-02-27T11:00:00
740,740,1,3,2026-02-27,TRAIL,0.0025,101.58,USD,2026-02-27T11:00:00
741,741,1,1,2026-02-27,TRAIL,0.004,128.83,USD,2026-02-27T11:00:00
742,742,3,3,2026-02-27,TRAIL,0.0025,41.78,USD,2026-02-27T11:00:00
743,743,1,1,2026-02-27,TRAIL,0.0025,17.82,USD,2026-02-27T11:00:00
744,744,1,1,2026-02-27,TRAIL,0.004,100.74,USD,2026-02-27T11:00:00
745,745,2,2,2026-02-27,TRAIL,0.003,119.34,USD,2026-02-27T11:00:00
746,746,3,2,2026-02-27,TRAIL,0.003,13.49,USD,2026-02-27T11:00:00
747,747,3,2,2026-02-27,TRAIL,0.003,20.93,USD,2026-02-27T11:00:00
748,748,1,2,2026-02-27,TRAIL,0.0025,124.33,USD,2026-02-27T11:00:00
749,749,3,3,2026-02-27,TRAIL,0.004,96.67,USD,2026-02-27T11:00:00
750,750,1,1,2026-02-27,TRAIL,0.0025,7.67,USD,2026-02-27T11:00:00
751,751,3,2,2026-02-27,TRAIL,0.003,32.21,USD,2026-02-27T11:00:00
752,752,3,1,2026-02-27,TRAIL,0.004,67.6,USD,2026-02-27T11:00:00
753,753,3,2,2026-02-28,TRAIL,0.005,7.19,USD,2026-02-28T11:00:00
754,754,3,3,2026-02-28,TRAIL,0.005,193.85,USD,2026-02-28T11:00:00
755,755,1,3,2026-02-28,TRAIL,0.0025,116.53,USD,2026-02-28T11:00:00
756,756,3,2,2026-02-28,TRAIL,0.003,106.1,USD,2026-02-28T11:00:00
757,757,2,1,2026-02-28,TRAIL,0.004,113.44,USD,2026-02-28T11:00:00
758,758,1,3,2026-02-28,TRAIL,0.003,104.32,USD,2026-02-28T11:00:00
759,759,3,1,2026-02-28,TRAIL,0.005,112.19,USD,2026-02-28T11:00:00
760,760,2,3,2026-02-28,TRAIL,0.004,72.14,USD,2026-02-28T11:00:00
761,761,2,3,2026-02-28,TRAIL,0.004,108.1,USD,2026-02-28T11:00:00
762,762,2,2,2026-02-28,TRAIL,0.003,117.06,USD,2026-02-28T11:00:00
763,763,2,3,2026-02-28,TRAIL,0.0025,97.56,USD,2026-02-28T11:00:00
764,764,2,3,2026-02-28,TRAIL,0.003,30.91,USD,2026-02-28T11:00:00
765,765,2,2,2026-02-28,TRAIL,0.0025,81.01,USD,2026-02-28T11:00:00
766,766,3,1,2026-02-28,TRAIL,0.003,7.6,USD,2026-02-28T11:00:00
767,767,3,1,2026-02-28,TRAIL,0.004,167.91,USD,2026-02-28T11:00:00
768,768,3,2,2026-02-28,TRAIL,0.003,108.52,USD,2026-02-28T11:00:00
769,769,2,2,2026-02-28,TRAIL,0.0025,104.43,USD,2026-02-28T11:00:00
770,770,2,3,2026-03-01,TRAIL,0.0025,53.45,USD,2026-03-01T11:00:00
771,771,2,2,2026-03-01,TRAIL,0.0025,92.45,USD,2026-03-01T11:00:00
772,772,1,3,2026-03-01,TRAIL,0.003,109.6,USD,2026-03-01T11:00:00
773,773,2,3,2026-03-01,TRAIL,0.005,144.66,USD,2026-03-01T11:00:00
774,774,1,1,2026-03-01,TRAIL,0.005,146.26,USD,2026-03-01T11:00:00
775,775,3,1,2026-03-01,TRAIL,0.003,83.84,USD,2026-03-01T11:00:00
776,776,2,3,2026-03-01,TRAIL,0.004,73.06,USD,2026-03-01T11:00:00
777,777,1,2,2026-03-01,TRAIL,0.003,66.3,USD,2026-03-01T11:00:00
778,778,1,3,2026-03-01,TRAIL,0.004,154.08,USD,2026-03-01T11:00:00
779,779,1,2,2026-03-01,TRAIL,0.004,81.83,USD,2026-03-01T11:00:00
780,780,2,1,2026-03-01,TRAIL,0.004,198.71,USD,2026-03-01T11:00:00
781,781,1,1,2026-03-01,TRAIL,0.004,8.25,USD,2026-03-01T11:00:00
782,782,2,3,2026-03-01,TRAIL,0.0025,115.93,USD,2026-03-01T11:00:00
783,783,3,1,2026-03-02,TRAIL,0.003,56.96,USD,2026-03-02T11:00:00
784,784,3,2,2026-03-02,TRAIL,0.0025,51.48,USD,2026-03-02T11:00:00
785,785,3,2,2026-03-02,TRAIL,0.0025,23.68,USD,2026-03-02T11:00:00
786,786,2,3,2026-03-02,TRAIL,0.0025,92.02,USD,2026-03-02T11:00:00
787,787,1,1,2026-03-02,TRAIL,0.005,86.93,USD,2026-03-02T11:00:00
788,788,3,1,2026-03-02,TRAIL,0.0025,30.27,USD,2026-03-02T11:00:00
789,789,3,3,2026-03-02,TRAIL,0.003,47.8,USD,2026-03-02T11:00:00
790,790,1,3,2026-03-02,TRAIL,0.005,42.53,USD,2026-03-02T11:00:00
791,791,1,3,2026-03-02,TRAIL,0.005,27.07,USD,2026-03-02T11:00:00
792,792,1,1,2026-03-02,TRAIL,0.005,121.58,USD,2026-03-02T11:00:00
793,793,3,1,2026-03-02,TRAIL,0.003,66.87,USD,2026-03-02T11:00:00
794,794,2,3,2026-03-02,TRAIL,0.003,61.11,USD,2026-03-02T11:00:00
795,795,2,1,2026-03-02,TRAIL,0.0025,55.18,USD,2026-03-02T11:00:00
796,796,3,3,2026-03-02,TRAIL,0.004,75.59,USD,2026-03-02T11:00:00
797,797,2,3,2026-03-02,TRAIL,0.005,79.68,USD,2026-03-02T11:00:00
798,798,1,2,2026-03-03,TRAIL,0.004,164.36,USD,2026-03-03T11:00:00
799,799,1,3,2026-03-03,TRAIL,0.003,19.52,USD,2026-03-03T11:00:00
800,800,1,1,2026-03-03,TRAIL,0.005,202.05,USD,2026-03-03T11:00:00
801,801,2,2,2026-03-03,TRAIL,0.004,109.45,USD,2026-03-03T11:00:00
802,802,2,2,2026-03-03,TRAIL,0.0025,124.06,USD,2026-03-03T11:00:00
803,803,1,3,2026-03-03,TRAIL,0.0025,67.03,USD,2026-03-03T11:00:00
804,804,1,1,2026-03-03,TRAIL,0.0025,78.2,USD,2026-03-03T11:00:00
805,805,1,2,2026-03-03,TRAIL,0.004,133.94,USD,2026-03-03T11:00:00
806,806,3,1,2026-03-03,TRAIL,0.005,221.43,USD,2026-03-03T11:00:00
807,807,3,3,2026-03-03,TRAIL,0.0025,41.14,USD,2026-03-03T11:00:00
808,808,1,1,2026-03-03,TRAIL,0.0025,58.6,USD,2026-03-03T11:00:00
809,809,3,1,2026-03-03,TRAIL,0.003,47.82,USD,2026-03-03T11:00:00
810,810,2,2,2026-03-03,TRAIL,0.004,73.65,USD,2026-03-03T11:00:00
811,811,3,3,2026-03-03,TRAIL,0.0025,49.93,USD,2026-03-03T11:00:00
812,812,2,2,2026-03-03,TRAIL,0.003,53.24,USD,2026-03-03T11:00:00
813,813,1,3,2026-03-03,TRAIL,0.003,144.21,USD,2026-03-03T11:00:00
814,814,3,1,2026-03-03,TRAIL,0.004,87.59,USD,2026-03-03T11:00:00
815,815,2,1,2026-03-04,TRAIL,0.003,23.37,USD,2026-03-04T11:00:00
816,816,2,2,2026-03-04,TRAIL,0.005,225.17,USD,2026-03-04T11:00:00
817,817,1,1,2026-03-04,TRAIL,0.0025,71.69,USD,2026-03-04T11:00:00
818,818,2,3,2026-03-04,TRAIL,0.003,20.4,USD,2026-03-04T11:00:00
819,819,3,1,2026-03-04,TRAIL,0.005,220.63,USD,2026-03-04T11:00:00
820,820,2,2,2026-03-04,TRAIL,0.004,165.05,USD,2026-03-04T11:00:00
821,821,1,1,2026-03-04,TRAIL,0.004,40.21,USD,2026-03-04T11:00:00
822,822,2,3,2026-03-04,TRAIL,0.0025,75.55,USD,2026-03-04T11:00:00
823,823,3,1,2026-03-04,TRAIL,0.005,121.77,USD,2026-03-04T11:00:00
824,824,3,3,2026-03-04,TRAIL,0.003,128.26,USD,2026-03-04T11:00:00
825,825,2,1,2026-03-04,TRAIL,0.004,84.08,USD,2026-03-04T11:00:00
826,826,3,1,2026-03-04,TRAIL,0.0025,123.56,USD,2026-03-04T11:00:00
827,827,1,2,2026-03-04,TRAIL,0.005,125.04,USD,2026-03-04T11:00:00
828,828,2,2,2026-03-04,TRAIL,0.005,15.25,USD,2026-03-04T11:00:00
829,829,3,2,2026-03-04,TRAIL,0.0025,117.54,USD,2026-03-04T11:00:00
830,830,3,2,2026-03-05,TRAIL,0.003,132.03,USD,2026-03-05T11:00:00
831,831,3,3,2026-03-05,TRAIL,0.0025,92.56,USD,2026-03-05T11:00:00
832,832,2,2,2026-03-05,TRAIL,0.004,177.34,USD,2026-03-05T11:00:00
833,833,2,1,2026-03-05,TRAIL,0.003,93.13,USD,2026-03-05T11:00:00
834,834,2,3,2026-03-05,TRAIL,0.003,109.23,USD,2026-03-05T11:00:00
835,835,3,2,2026-03-05,TRAIL,0.003,6.66,USD,2026-03-05T11:00:00
836,836,2,1,2026-03-05,TRAIL,0.003,104.68,USD,2026-03-05T11:00:00
837,837,3,3,2026-03-05,TRAIL,0.004,26.38,USD,2026-03-05T11:00:00
838,838,1,3,2026-03-05,TRAIL,0.003,109.85,USD,2026-03-05T11:00:00
839,839,1,3,2026-03-05,TRAIL,0.003,115.93,USD,2026-03-05T11:00:00
840,840,2,1,2026-03-05,TRAIL,0.004,143.56,USD,2026-03-05T11:00:00
841,841,3,2,2026-03-05,TRAIL,0.003,29.56,USD,2026-03-05T11:00:00
842,842,3,3,2026-03-05,TRAIL,0.005,7.99,USD,2026-03-05T11:00:00
843,843,2,1,2026-03-05,TRAIL,0.005,125.9,USD,2026-03-05T11:00:00
844,844,2,2,2026-03-05,TRAIL,0.004,121.84,USD,2026-03-05T11:00:00
845,845,2,3,2026-03-05,TRAIL,0.003,124.31,USD,2026-03-05T11:00:00
846,846,2,2,2026-03-06,TRAIL,0.004,171.35,USD,2026-03-06T11:00:00
847,847,3,1,2026-03-06,TRAIL,0.004,85.72,USD,2026-03-06T11:00:00
848,848,2,3,2026-03-06,TRAIL,0.003,90.46,USD,2026-03-06T11:00:00
849,849,2,3,2026-03-06,TRAIL,0.004,186.57,USD,2026-03-06T11:00:00
850,850,1,2,2026-03-06,TRAIL,0.0025,102.98,USD,2026-03-06T11:00:00
851,851,1,2,2026-03-06,TRAIL,0.005,175.18,USD,2026-03-06T11:00:00
852,852,3,1,2026-03-06,TRAIL,0.0025,77.48,USD,2026-03-06T11:00:00
853,853,2,3,2026-03-06,TRAIL,0.004,187.04,USD,2026-03-06T11:00:00
854,854,2,2,2026-03-07,TRAIL,0.003,87.55,USD,2026-03-07T11:00:00
855,855,2,3,2026-03-07,TRAIL,0.003,110.19,USD,2026-03-07T11:00:00
856,856,2,1,2026-03-07,TRAIL,0.0025,122.46,USD,2026-03-07T11:00:00
857,857,2,3,2026-03-07,TRAIL,0.005,185.68,USD,2026-03-07T11:00:00
858,858,3,1,2026-03-07,TRAIL,0.0025,71.15,USD,2026-03-07T11:00:00
859,859,3,1,2026-03-07,TRAIL,0.004,53.87,USD,2026-03-07T11:00:00
860,860,3,3,2026-03-07,TRAIL,0.004,5.2,USD,2026-03-07T11:00:00
861,861,3,3,2026-03-07,TRAIL,0.003,144.14,USD,2026-03-07T11:00:00
862,862,3,2,2026-03-07,TRAIL,0.0025,61.19,USD,2026-03-07T11:00:00
863,863,2,1,2026-03-07,TRAIL,0.004,126.93,USD,2026-03-07T11:00:00
864,864,2,2,2026-03-07,TRAIL,0.004,14.98,USD,2026-03-07T11:00:00
865,865,2,3,2026-03-07,TRAIL,0.004,117.17,USD,2026-03-07T11:00:00
866,866,1,1,2026-03-07,TRAIL,0.003,7.58,USD,2026-03-07T11:00:00
867,867,1,3,2026-03-07,TRAIL,0.004,120.66,USD,2026-03-07T11:00:00
868,868,3,1,2026-03-08,TRAIL,0.004,21.01,USD,2026-03-08T11:00:00
869,869,1,2,2026-03-08,TRAIL,0.0025,39.53,USD,2026-03-08T11:00:00
870,870,1,1,2026-03-08,TRAIL,0.005,113.72,USD,2026-03-08T11:00:00
871,871,3,1,2026-03-08,TRAIL,0.004,185.03,USD,2026-03-08T11:00:00
872,872,1,2,2026-03-08,TRAIL,0.003,131.15,USD,2026-03-08T11:00:00
873,873,1,3,2026-03-08,TRAIL,0.0025,49.98,USD,2026-03-08T11:00:00
874,874,3,2,2026-03-08,TRAIL,0.0025,86.66,USD,2026-03-08T11:00:00
875,875,3,2,2026-03-08,TRAIL,0.004,24.21,USD,2026-03-08T11:00:00
876,876,2,3,2026-03-08,TRAIL,0.003,96.91,USD,2026-03-08T11:00:00
877,877,2,2,2026-03-08,TRAIL,0.0025,41.6,USD,2026-03-08T11:00:00
878,878,1,1,2026-03-08,TRAIL,0.0025,16.52,USD,2026-03-08T11:00:00
879,879,1,3,2026-03-08,TRAIL,0.004,66.42,USD,2026-03-08T11:00:00
880,880,1,1,2026-03-08,TRAIL,0.005,81.29,USD,2026-03-08T11:00:00
881,881,2,1,2026-03-09,TRAIL,0.0025,85.25,USD,2026-03-09T11:00:00
882,882,1,2,2026-03-09,TRAIL,0.005,177.65,USD,2026-03-09T11:00:00
883,883,2,2,2026-03-09,TRAIL,0.0025,102.64,USD,2026-03-09T11:00:00
884,884,3,2,2026-03-09,TRAIL,0.005,27.76,USD,2026-03-09T11:00:00
885,885,3,2,2026-03-09,TRAIL,0.005,162.88,USD,2026-03-09T11:00:00
886,886,1,1,2026-03-09,TRAIL,0.004,179.56,USD,2026-03-09T11:00:00
887,887,3,1,2026-03-09,TRAIL,0.004,134.38,USD,2026-03-09T11:00:00
888,888,2,2,2026-03-09,TRAIL,0.005,121.46,USD,2026-03-09T11:00:00
889,889,1,2,2026-03-10,TRAIL,0.0025,18.11,USD,2026-03-10T11:00:00
890,890,1,3,2026-03-10,TRAIL,0.005,199.15,USD,2026-03-10T11:00:00
891,891,2,2,2026-03-10,TRAIL,0.005,64.7,USD,2026-03-10T11:00:00
892,892,1,1,2026-03-10,TRAIL,0.005,204.41,USD,2026-03-10T11:00:00
893,893,1,2,2026-03-10,TRAIL,0.0025,31.43,USD,2026-03-10T11:00:00
894,894,1,3,2026-03-10,TRAIL,0.005,124.22,USD,2026-03-10T11:00:00
895,895,1,3,2026-03-10,TRAIL,0.005,114.08,USD,2026-03-10T11:00:00
896,896,1,3,2026-03-10,TRAIL,0.005,204.45,USD,2026-03-10T11:00:00
897,897,1,2,2026-03-10,TRAIL,0.003,12.04,USD,2026-03-10T11:00:00
898,898,2,3,2026-03-10,TRAIL,0.005,190.48,USD,2026-03-10T11:00:00
899,899,1,2,2026-03-11,TRAIL,0.004,91.64,USD,2026-03-11T11:00:00
900,900,2,3,2026-03-11,TRAIL,0.005,171.49,USD,2026-03-11T11:00:00
901,901,3,2,2026-03-11,TRAIL,0.005,147.77,USD,2026-03-11T11:00:00
902,902,2,2,2026-03-11,TRAIL,0.0025,112.88,USD,2026-03-11T11:00:00
903,903,3,3,2026-03-11,TRAIL,0.0025,46.51,USD,2026-03-11T11:00:00
904,904,2,2,2026-03-11,TRAIL,0.005,101.6,USD,2026-03-11T11:00:00
905,905,3,2,2026-03-11,TRAIL,0.003,34.05,USD,2026-03-11T11:00:00
906,906,2,3,2026-03-11,TRAIL,0.003,138.9,USD,2026-03-11T11:00:00
907,907,1,3,2026-03-11,TRAIL,0.003,4.71,USD,2026-03-11T11:00:00
908,908,3,2,2026-03-11,TRAIL,0.003,146.32,USD,2026-03-11T11:00:00
909,909,2,2,2026-03-11,TRAIL,0.005,223.93,USD,2026-03-11T11:00:00
910,910,2,1,2026-03-11,TRAIL,0.005,108.91,USD,2026-03-11T11:00:00
911,911,3,1,2026-03-11,TRAIL,0.003,91.87,USD,2026-03-11T11:00:00
912,912,3,3,2026-03-11,TRAIL,0.0025,116.0,USD,2026-03-11T11:00:00
913,913,3,3,2026-03-11,TRAIL,0.0025,47.65,USD,2026-03-11T11:00:00
914,914,1,3,2026-03-11,TRAIL,0.004,196.78,USD,2026-03-11T11:00:00
915,915,3,1,2026-03-12,TRAIL,0.0025,77.23,USD,2026-03-12T11:00:00
916,916,1,3,2026-03-12,TRAIL,0.004,117.61,USD,2026-03-12T11:00:00
917,917,2,1,2026-03-12,TRAIL,0.004,104.48,USD,2026-03-12T11:00:00
918,918,3,2,2026-03-12,TRAIL,0.0025,100.28,USD,2026-03-12T11:00:00
919,919,3,3,2026-03-12,TRAIL,0.0025,91.55,USD,2026-03-12T11:00:00
920,920,3,2,2026-03-12,TRAIL,0.004,116.28,USD,2026-03-12T11:00:00
921,921,1,3,2026-03-12,TRAIL,0.0025,61.88,USD,2026-03-12T11:00:00
922,922,1,2,2026-03-12,TRAIL,0.0025,36.92,USD,2026-03-12T11:00:00
923,923,1,1,2026-03-12,TRAIL,0.005,227.98,USD,2026-03-12T11:00:00
